feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
3.0,0.71145827,0.6758002,0.66723156,0.66671056,0.6666678,29.0,68.0,39.0,39.666668,12.592592,32.0,35.0,79.0,44.0,67.55556,15.259259,79.0,63.546,167.259,103.713,92.656,33.156887,72.64,1211.4,1770.0,558.6,1351.7966,187.19556,1211.4,3.0,14.0,11.0,11.222222,3.7037036,14.0,4.0,6.0,2.0,4.4444447,0.69135803,4.0,120.0,189.0,69.0,136.66667,23.25926,120.0,1.24,2.01,0.77,1.8266667,0.26074073,2.01,1.0,2.0,1.0,1.8888888,0.19753087,2.0,0.0,2.0,2.0,1.3333334,0.8888889,2.0,0.0,10.0,10.0,7.7777777,3.4567902,10.0,0.0,12.0,12.0,2.6666667,4.148148,0.0,11.0,14.0,3.0,13.666667,0.5925926,14.0,0.0,1.0,1.0,0.11111111,0.19753087,0.0,0.0,4.0,4.0,2.6666667,1.7777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.44444445,0.69135803,0.0,1.0,4.0,3.0,3.2222223,1.037037,4.0,11.07,30.585,19.515,23.363333,3.2096295,23.005,0.0,0.383,0.383,0.25533333,0.17022222,0.383,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.11111,10.716049,225.0,1.8888888,1.3333334,7.7777777,2.6666667,0.0,0.1377629,0.023180708,-0.00057322223,-4.9013667,0.048742097,0.0,19.3788,-0.39194497
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,28.0,68.0,40.0,41.333332,17.777779,28.0,35.0,61.0,26.0,52.333332,11.555555,61.0,58.6934,167.259,108.5656,94.881935,48.251377,58.6934,1728.0,1770.0,42.0,1742.0,18.666666,1728.0,3.0,10.0,7.0,7.6666665,3.1111112,10.0,4.0,6.0,2.0,4.6666665,0.8888889,4.0,124.0,189.0,65.0,145.66667,28.88889,124.0,1.24,1.91,0.67,1.6866666,0.29777777,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.3333335,3.5555556,8.0,0.0,12.0,12.0,4.0,5.3333335,0.0,10.0,14.0,4.0,11.333333,1.7777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333334,0.8888889,2.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,2.0,2.0,0.0,2.0,0.0,2.0,10.32,30.585,20.265,17.075,9.006667,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.3969298,0.26461986,0.5953947,194.0,225.0,31.0,214.66667,13.777778,225.0,2.0,0.0,5.3333335,4.0,0.0,0.10615688,0.023590418,7.7016666e-05,-5.713882,-0.02466497,0.0,14.8535,-0.48168895
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,46.0,65.0,19.0,55.5,9.5,46.0,29.0,62.0,33.0,45.5,16.5,29.0,106.42,158.92535,52.50535,132.67267,26.252674,106.42,1629.0,1828.05,199.05,1728.525,99.525,1629.0,3.0,10.0,7.0,6.5,3.5,3.0,5.0,6.0,1.0,5.5,0.5,5.0,139.0,194.0,55.0,166.5,27.5,139.0,1.21,2.2,0.99,1.705,0.495,1.21,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,10.0,11.0,1.0,10.5,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,14.41,31.736666,17.326666,23.073334,8.663333,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0,1.0,0.0,5.0,4.5,0.0,0.2610315,0.06525788,0.0003352,-5.8199477,-0.32874072,0.0,22.465,-0.58771044
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,21.0,65.0,44.0,39.333332,17.11111,21.0,11.0,79.0,68.0,39.666668,26.222221,11.0,44.955914,158.92535,113.96944,92.17375,44.501064,44.955914,1211.4,1814.0,602.6,1551.4667,226.7111,1211.4,3.0,14.0,11.0,6.6666665,4.888889,3.0,4.0,6.0,2.0,4.6666665,0.8888889,4.0,120.0,194.0,74.0,161.33333,27.555555,120.0,1.21,2.01,0.8,1.5266666,0.32222223,1.21,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,10.0,10.0,3.6666667,4.2222223,0.0,0.0,9.0,9.0,3.0,4.0,0.0,3.0,14.0,11.0,9.333333,4.2222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,4.0,9.0,5.0,6.0,2.0,4.0,22.235,31.736666,9.501667,25.65889,4.0518517,22.235,0.0,0.383,0.383,0.12766667,0.17022222,0.0,0.0,6.35e-06,6.35e-06,2.1166666e-06,2.8222223e-06,0.0,194.0,225.0,31.0,204.33333,13.777778,194.0,2.0,0.6666667,3.6666667,3.0,0.0,0.18700068,0.03377741,0.23994352,-5.925561,-0.00024389844,0.0,23.4776,-0.51228887
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,26.0,71.0,45.0,41.0,20.0,26.0,41.0,55.0,14.0,50.333332,6.2222223,55.0,55.845,174.9668,119.1218,95.55227,52.943024,55.845,1811.0,1936.0,125.0,1852.6666,55.555557,1811.0,3.0,8.0,5.0,6.3333335,2.2222223,8.0,4.0,6.0,2.0,4.6666665,0.8888889,4.0,132.0,187.0,55.0,150.33333,24.444445,132.0,1.27,1.83,0.56,1.6433333,0.2488889,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.3333335,2.2222223,6.0,0.0,14.0,14.0,4.6666665,6.2222223,0.0,8.0,17.0,9.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.6666665,2.2222223,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.6666665,2.2222223,4.0,10.73,28.865,18.135,16.775,8.06,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,2.1106627,2.1084156,1.4078575,0.93707365,2.1106627,194.0,229.0,35.0,217.33333,15.555555,229.0,2.0,0.0,4.3333335,4.6666665,0.0,0.075405486,0.016756775,1.006563,-7.2168083,-0.08497875,0.0,15.0159,-0.17014909
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,26.0,63.0,37.0,36.2,10.72,26.0,25.0,84.0,59.0,60.6,18.72,55.0,55.845,151.964,96.119,82.69944,27.705824,55.845,1090.0,1811.0,721.0,1379.4,345.28,1090.0,3.0,15.0,12.0,9.8,4.16,8.0,4.0,6.0,2.0,4.4,0.64,4.0,119.0,198.0,79.0,140.0,23.2,119.0,1.185,2.18,0.995,1.841,0.2712,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,6.4,2.88,6.0,0.0,7.0,7.0,1.4,2.24,0.0,8.0,15.0,7.0,11.0,3.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,7.0,7.0,1.4,2.24,0.0,3.0,7.0,4.0,4.2,1.12,3.0,10.73,36.46,25.73,20.454,7.7792,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106627,2.1106627,0.8442651,1.0131181,0.0,166.0,229.0,63.0,203.8,30.24,166.0,2.0,1.2,6.4,1.4,1.0,0.2134508,0.029458677,0.00260978,-6.211583,-0.078935064,0.0,17.0106,-0.650142
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,14.0,39.0,25.0,27.333334,8.888889,14.0,12.0,78.0,66.0,51.333332,26.222221,12.0,28.0855,88.90585,60.82035,60.179115,21.395744,28.0855,1357.77,1799.0,441.23,1614.59,171.21333,1357.77,3.0,14.0,11.0,9.333333,4.2222223,3.0,3.0,5.0,2.0,4.0,0.6666667,3.0,111.0,190.0,79.0,144.33333,30.444445,111.0,1.22,1.9,0.68,1.6733333,0.30222222,1.22,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,10.0,10.0,3.6666667,4.2222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.0,3.3333333,3.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,4.0,4.0,1.3333334,1.7777778,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.6666665,2.8888888,1.0,11.07,32.365,21.295,21.291666,7.382222,11.07,0.0,0.773,0.773,0.25766668,0.34355557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,215.33333,14.222222,194.0,1.6666666,0.6666667,3.6666667,0.0,0.0,0.109168515,0.02425967,-0.00018028333,-5.881678,-0.053881776,0.0,18.4733,-0.67992055
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,29.0,67.0,38.0,41.666668,16.88889,29.0,33.0,64.0,31.0,53.666668,13.777778,64.0,63.546,164.93031,101.38432,97.340775,45.059696,63.546,1357.77,1747.0,389.23,1487.5133,172.9911,1357.77,3.0,11.0,8.0,8.333333,3.5555556,11.0,4.0,6.0,2.0,4.6666665,0.8888889,4.0,132.0,192.0,60.0,152.0,26.666666,132.0,1.23,1.9,0.67,1.6766666,0.29777777,1.9,1.0,2.0,1.0,1.3333334,0.44444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.6666665,4.4444447,10.0,0.0,11.0,11.0,3.6666667,4.888889,0.0,11.0,13.0,2.0,11.666667,0.8888889,11.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,1.0,3.0,2.0,1.6666666,0.8888889,1.0,11.07,30.733334,19.663334,17.624445,8.73926,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66667,13.777778,225.0,1.3333334,0.0,6.6666665,3.6666667,0.0,0.10615688,0.023590418,0.0001384,-4.2794805,-0.046547946,0.0,17.4077,-0.27657652
3.0,0.66332495,0.6144634,0.6009844,0.60007834,0.60000205,8.0,63.0,55.0,49.2,16.56,63.0,25.0,87.0,62.0,47.4,26.88,25.0,15.9994,151.964,135.9646,117.34188,41.546543,151.964,54.8,1095.0,1040.2,753.91,409.308,1095.0,3.0,16.0,13.0,7.6,5.52,3.0,2.0,6.0,4.0,5.0,1.2,6.0,66.0,198.0,132.0,160.4,45.12,198.0,1.185,3.44,2.255,1.755,0.684,1.185,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,4.2,3.36,7.0,6.0,13.0,7.0,9.2,1.52,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.2,3.36,7.0,2.0,7.0,5.0,5.6,1.68,7.0,9.105,36.46,27.355,28.549,9.4932,36.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,167.6,73.68,229.0,2.0,1.0,2.0,4.2,0.0,0.71475303,0.11536452,0.15089008,-4.2346516,-0.03520825,0.0,24.545,-1.6534606
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,33.0,68.0,35.0,50.5,17.5,33.0,35.0,84.0,49.0,59.5,24.5,35.0,74.9216,167.259,92.3374,121.0903,46.1687,74.9216,1090.0,1770.0,680.0,1430.0,340.0,1090.0,3.0,15.0,12.0,9.0,6.0,3.0,4.0,6.0,2.0,5.0,1.0,4.0,119.0,189.0,70.0,154.0,35.0,119.0,1.24,2.18,0.94,1.71,0.47,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,12.0,12.0,6.0,6.0,0.0,14.0,15.0,1.0,14.5,0.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,22.175,30.585,8.41,26.38,4.205,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,180.0,14.0,166.0,2.0,1.5,5.0,6.0,1.0,0.19820315,0.049550787,2.995e-05,-6.125869,0.000110835,0.0,23.9128,-1.5182393
